¤é´Á,®É¶¡,ºõ¦W,«U¦W,¾Ç¦W,°ê®a¤½¶é,¸g«×,½n«×,¤£·Ç«×
20171223,,³¾ºõ,¦ÇöÀÀo,Motacilla cinerea,TJ,120.0779000,23.0846000,
20171223,,³¾ºõ,·¥¥_¬hÅa,Phylloscopus borealis,TJ,120.0779000,23.0846000,
20171223,,³¾ºõ,¥ÕÀY¯Î,Pycnonotus sinensis,TJ,120.0779000,23.0846000,
20171223,,³¾ºõ,ºñÂ¸²´,Zosterops japonicus,TJ,120.0779000,23.0846000,
20171223,,³¾ºõ,¨ª¸y¿P,Cecropis striolata,TJ,120.0779000,23.0846000,
20171223,,³¾ºõ,¬v¿P,Hirundo tahitica,TJ,120.0779000,23.0846000,
20171223,,³¾ºõ,®a¿P,Hirundo rustica,TJ,120.0779000,23.0846000,
20171223,,³¾ºõ,»A³¾,Alcedo atthis,TJ,120.0779000,23.0846000,
20171223,,³¾ºõ,¬õ¹§,Streptopelia tranquebarica,TJ,120.0779000,23.0846000,
20171223,,³¾ºõ,¥Õ§À¤K­ô,Acridotheres javanicus,TJ,120.0779000,23.0846000,
20171223,,³¾ºõ,¤p¤ôÀn,Anas crecca,TJ,120.0779000,23.0846000,
20171223,,³¾ºõ,¦y§ÀÀn,Anas acuta,TJ,120.0779000,23.0846000,
20171223,,³¾ºõ,¨ªÀVÀn,Anas penelope,TJ,120.0779000,23.0846000,
20171223,,³¾ºõ,µ\¼LÀn,Anas clypeata,TJ,120.0779000,23.0846000,
20171223,,³¾ºõ,³Â³¶,Passer montanus,TJ,120.0779000,23.0846000,
20171223,,³¾ºõ,´³¤å³¾,Lonchura punctulata,TJ,120.0779000,23.0846000,
20171223,,³¾ºõ,¬õ«a¤ôÂû,Gallinula chloropus,TJ,120.0779000,23.0846000,
20171223,,³¾ºõ,¦ÇÀYøkÅa,Prinia flaviventris,TJ,120.0779000,23.0846000,
20171223,,³¾ºõ,½ÅÀYøkÅa,Prinia inornata,TJ,120.0779000,23.0846000,
20171223,,³¾ºõ,¶Â­±µ\ÆO,Platalea minor,TJ,120.077,23.084,
20171223,,³¾ºõ,¤Ï¼L?,Recurvirostra avosetta,TJ,120.0779000,23.0846000,
20171223,,³¾ºõ,¬õ§À§B³Ò,Lanius cristatus,TJ,120.077,23.084,
20171210,,³¾ºõ,¤p??,Tachybaptus ruficollis,TJ,120.0779000,23.0846000,
20171210,,³¾ºõ,ªF¤èÀôÀV?,Charadrius alexandrinus,TJ,120.0779000,23.0846000,
20171210,,³¾ºõ,¤j¥ÕÆO,Ardea alba,TJ,120.0779000,23.0846000,
20171210,,³¾ºõ,¤p¥ÕÆO,Egretta garzetta,TJ,120.0779000,23.0846000,
20171210,,³¾ºõ,¶À¤pÆO,Ixobrychus sinensis,TJ,120.0779000,23.0846000,
20171210,,³¾ºõ,»aÆO,Ardea cinerea,TJ,120.0779000,23.0846000,
20171210,,³¾ºõ,¨ª¨¬øf,Tringa totanus,TJ,120.0779000,23.0846000,
20171210,,³¾ºõ,«C¨¬øf,Tringa nebularia,TJ,120.0779000,23.0846000,
20171210,,³¾ºõ,¬õ¯ÝÀØøf,Calidris ruficollis,TJ,120.0779000,23.0846000,
20171210,,³¾ºõ,¶Â¸¡ÀØøf,Calidris alpina,TJ,120.0779000,23.0846000,
20171210,,³¾ºõ,¤p«C¨¬øf,Tringa stagnatilis,TJ,120.0779000,23.0846000,
20171210,,³¾ºõ,¶À§Àì©,Phoenicurus auroreus,TJ,120.0779000,23.0846000,
20171210,,³¾ºõ,·¥¥_¬hÅa,Phylloscopus borealis,TJ,120.0779000,23.0846000,
20171210,,³¾ºõ,¥ÕÀY¯Î,Pycnonotus sinensis,TJ,120.0779000,23.0846000,
20171210,,³¾ºõ,ºñÂ¸²´,Zosterops japonicus,TJ,120.0779000,23.0846000,
20171210,,³¾ºõ,¬õ¹§,Streptopelia tranquebarica,TJ,120.0779000,23.0846000,
20171210,,³¾ºõ,¥Õ§À¤K­ô,Acridotheres javanicus,TJ,120.0779000,23.0846000,
20171210,,³¾ºõ,®a¤K­ô,Acridotheres tristis,TJ,120.0779000,23.0846000,
20171210,,³¾ºõ,¨ªÀVÀn,Anas penelope,TJ,120.0779000,23.0846000,
20171210,,³¾ºõ,µ\¼LÀn,Anas clypeata,TJ,120.0779000,23.0846000,
20171210,,³¾ºõ,¬õ«a¤ôÂû,Gallinula chloropus,TJ,120.0779000,23.0846000,
20171210,,³¾ºõ,½ÅÀYøkÅa,Prinia inornata,TJ,120.0779000,23.0846000,
20171210,,³¾ºõ,¬õ§À§B³Ò,Lanius cristatus,TJ,120.077,23.084,
20171210,,³¾ºõ,´Ä­I§B³Ò,Lanius schach,TJ,120.0779000,23.0846000,
20171126,,³¾ºõ,¤p??,Tachybaptus ruficollis,TJ,120.0779000,23.0846000,
20171126,,³¾ºõ,ªF¤èÀôÀV?,Charadrius alexandrinus,TJ,120.0779000,23.0846000,
20171126,,³¾ºõ,¤j¥ÕÆO,Ardea alba,TJ,120.0779000,23.0846000,
20171126,,³¾ºõ,¤p¥ÕÆO,Egretta garzetta,TJ,120.0779000,23.0846000,
20171126,,³¾ºõ,¶ÀÀYÆO,Bubulcus ibis,TJ,120.0779000,23.0846000,
20171126,,³¾ºõ,»aÆO,Ardea cinerea,TJ,120.0779000,23.0846000,
20171126,,³¾ºõ,¨ª¨¬øf,Tringa totanus,TJ,120.0779000,23.0846000,
20171126,,³¾ºõ,«C¨¬øf,Tringa nebularia,TJ,120.0779000,23.0846000,
20171126,,³¾ºõ,¶Â¸¡ÀØøf,Calidris alpina,TJ,120.0779000,23.0846000,
20171126,,³¾ºõ,¤p«C¨¬øf,Tringa stagnatilis,TJ,120.0779000,23.0846000,
20171126,,³¾ºõ,ùØ®ü¿PÅÃ,Hydroprogne caspia,TJ,120.0779000,23.0846000,
20171126,,³¾ºõ,¥ÕÀY¯Î,Pycnonotus sinensis,TJ,120.0779000,23.0846000,
20171126,,³¾ºõ,ºñÂ¸²´,Zosterops japonicus,TJ,120.0779000,23.0846000,
20171126,,³¾ºõ,´Ä¨F¿P,Riparia chinensis,TJ,120.0779000,23.0846000,
20171126,,³¾ºõ,¬õ¹§,Streptopelia tranquebarica,TJ,120.0779000,23.0846000,
20171126,,³¾ºõ,¥Õ§À¤K­ô,Acridotheres javanicus,TJ,120.0779000,23.0846000,
20171126,,³¾ºõ,®a¤K­ô,Acridotheres tristis,TJ,120.0779000,23.0846000,
20171126,,³¾ºõ,¤p¤ôÀn,Anas crecca,TJ,120.0779000,23.0846000,
20171126,,³¾ºõ,¨ªÀVÀn,Anas penelope,TJ,120.0779000,23.0846000,
20171126,,³¾ºõ,µ\¼LÀn,Anas clypeata,TJ,120.0779000,23.0846000,
20171126,,³¾ºõ,³Â³¶,Passer montanus,TJ,120.0779000,23.0846000,
20171126,,³¾ºõ,´³¤å³¾,Lonchura punctulata,TJ,120.0779000,23.0846000,
20171126,,³¾ºõ,¬õ«a¤ôÂû,Gallinula chloropus,TJ,120.0779000,23.0846000,
20171126,,³¾ºõ,¦ÇÀYøkÅa,Prinia flaviventris,TJ,120.0779000,23.0846000,
20171126,,³¾ºõ,½ÅÀYøkÅa,Prinia inornata,TJ,120.0779000,23.0846000,
20171126,,³¾ºõ,¤j¨÷§À,Dicrurus macrocercus,TJ,120.0779000,23.0846000,
20171111,,³¾ºõ,ªF¤èÀôÀV?,Charadrius alexandrinus,TJ,120.0779000,23.0846000,
20171111,,³¾ºõ,¤j¥ÕÆO,Ardea alba,TJ,120.0779000,23.0846000,
20171111,,³¾ºõ,¤p¥ÕÆO,Egretta garzetta,TJ,120.0779000,23.0846000,
20171111,,³¾ºõ,©]ÆO,Nycticorax nycticorax,TJ,120.0779000,23.0846000,
20171111,,³¾ºõ,»aÆO,Ardea cinerea,TJ,120.0779000,23.0846000,
20171111,,³¾ºõ,¶Â¯Í»ð,Elanus caeruleus,TJ,120.077,23.084,
20171111,,³¾ºõ,¨ª¨¬øf,Tringa totanus,TJ,120.0779000,23.0846000,
20171111,,³¾ºõ,«C¨¬øf,Tringa nebularia,TJ,120.0779000,23.0846000,
20171111,,³¾ºõ,¶Â¸¡ÀØøf,Calidris alpina,TJ,120.0779000,23.0846000,
20171111,,³¾ºõ,¤p«C¨¬øf,Tringa stagnatilis,TJ,120.0779000,23.0846000,
20171111,,³¾ºõ,ÆN´³øf,Tringa glareola,TJ,120.0779000,23.0846000,
20171111,,³¾ºõ,·¥¥_¬hÅa,Phylloscopus borealis,TJ,120.0779000,23.0846000,
20171111,,³¾ºõ,¥ÕÀY¯Î,Pycnonotus sinensis,TJ,120.0779000,23.0846000,
20171111,,³¾ºõ,ºñÂ¸²´,Zosterops japonicus,TJ,120.0779000,23.0846000,
20171111,,³¾ºõ,¬v¿P,Hirundo tahitica,TJ,120.0779000,23.0846000,
20171111,,³¾ºõ,»A³¾,Alcedo atthis,TJ,120.0779000,23.0846000,
20171111,,³¾ºõ,ÀôÀV¹n,Phasianus colchicus,TJ,120.077,23.084,
20171111,,³¾ºõ,¥Õ§À¤K­ô,Acridotheres javanicus,TJ,120.0779000,23.0846000,
20171111,,³¾ºõ,¤p¤ôÀn,Anas crecca,TJ,120.0779000,23.0846000,
20171111,,³¾ºõ,¨ªÀVÀn,Anas penelope,TJ,120.0779000,23.0846000,
20171111,,³¾ºõ,µ\¼LÀn,Anas clypeata,TJ,120.0779000,23.0846000,
20171111,,³¾ºõ,´³¤å³¾,Lonchura punctulata,TJ,120.0779000,23.0846000,
20171111,,³¾ºõ,¬õ«a¤ôÂû,Gallinula chloropus,TJ,120.0779000,23.0846000,
20171111,,³¾ºõ,¦ÇÀYøkÅa,Prinia flaviventris,TJ,120.0779000,23.0846000,
20171111,,³¾ºõ,½ÅÀYøkÅa,Prinia inornata,TJ,120.0779000,23.0846000,
20171111,,³¾ºõ,¶Â­±µ\ÆO,Platalea minor,TJ,120.077,23.084,
20171111,,³¾ºõ,¤Ï¼L?,Recurvirostra avosetta,TJ,120.0779000,23.0846000,
20171111,,³¾ºõ,´Ä­I§B³Ò,Lanius schach,TJ,120.0779000,23.0846000,
20171028,,³¾ºõ,¤p??,Tachybaptus ruficollis,TJ,120.0779000,23.0846000,
20171028,,³¾ºõ,¤pÀôÀV?,Charadrius dubius,TJ,120.0779000,23.0846000,
20171028,,³¾ºõ,ªF¤èÀôÀV?,Charadrius alexandrinus,TJ,120.0779000,23.0846000,
20171028,,³¾ºõ,¤j¥ÕÆO,Ardea alba,TJ,120.0779000,23.0846000,
20171028,,³¾ºõ,¤p¥ÕÆO,Egretta garzetta,TJ,120.0779000,23.0846000,
20171028,,³¾ºõ,©]ÆO,Nycticorax nycticorax,TJ,120.0779000,23.0846000,
20171028,,³¾ºõ,»aÆO,Ardea cinerea,TJ,120.0779000,23.0846000,
20171028,,³¾ºõ,ªø³kÀØøf,Calidris subminuta,TJ,120.0779000,23.0846000,
20171028,,³¾ºõ,«C¨¬øf,Tringa nebularia,TJ,120.0779000,23.0846000,
20171028,,³¾ºõ,¬õ¯ÝÀØøf,Calidris ruficollis,TJ,120.0779000,23.0846000,
20171028,,³¾ºõ,¤p«C¨¬øf,Tringa stagnatilis,TJ,120.0779000,23.0846000,
20171028,,³¾ºõ,ùØ®ü¿PÅÃ,Hydroprogne caspia,TJ,120.0779000,23.0846000,
20171028,,³¾ºõ,¥ÕÀY¯Î,Pycnonotus sinensis,TJ,120.0779000,23.0846000,
20171028,,³¾ºõ,ºñÂ¸²´,Zosterops japonicus,TJ,120.0779000,23.0846000,
20171028,,³¾ºõ,¬v¿P,Hirundo tahitica,TJ,120.0779000,23.0846000,
20171028,,³¾ºõ,¥Õ§À¤K­ô,Acridotheres javanicus,TJ,120.0779000,23.0846000,
20171028,,³¾ºõ,¤p¤ôÀn,Anas crecca,TJ,120.0779000,23.0846000,
20171028,,³¾ºõ,¨ªÀVÀn,Anas penelope,TJ,120.0779000,23.0846000,
20171028,,³¾ºõ,µ\¼LÀn,Anas clypeata,TJ,120.0779000,23.0846000,
20171028,,³¾ºõ,¬õ«a¤ôÂû,Gallinula chloropus,TJ,120.0779000,23.0846000,
20171028,,³¾ºõ,¦ÇÀYøkÅa,Prinia flaviventris,TJ,120.0779000,23.0846000,
20171028,,³¾ºõ,½ÅÀYøkÅa,Prinia inornata,TJ,120.0779000,23.0846000,
20171028,,³¾ºõ,¬õ§À§B³Ò,Lanius cristatus,TJ,120.077,23.084,
20171015,,³¾ºõ,¤p??,Tachybaptus ruficollis,TJ,120.0779000,23.0846000,
20171015,,³¾ºõ,ªF¤èÀôÀV?,Charadrius alexandrinus,TJ,120.0779000,23.0846000,
20171015,,³¾ºõ,¤j¥ÕÆO,Ardea alba,TJ,120.0779000,23.0846000,
20171015,,³¾ºõ,¤p¥ÕÆO,Egretta garzetta,TJ,120.0779000,23.0846000,
20171015,,³¾ºõ,»aÆO,Ardea cinerea,TJ,120.0779000,23.0846000,
20171015,,³¾ºõ,¨ª¨¬øf,Tringa totanus,TJ,120.0779000,23.0846000,
20171015,,³¾ºõ,ªø³kÀØøf,Calidris subminuta,TJ,120.0779000,23.0846000,
20171015,,³¾ºõ,«C¨¬øf,Tringa nebularia,TJ,120.0779000,23.0846000,
20171015,,³¾ºõ,¬õ¯ÝÀØøf,Calidris ruficollis,TJ,120.0779000,23.0846000,
20171015,,³¾ºõ,¶Â¸¡ÀØøf,Calidris alpina,TJ,120.0779000,23.0846000,
20171015,,³¾ºõ,¤p«C¨¬øf,Tringa stagnatilis,TJ,120.0779000,23.0846000,
20171015,,³¾ºõ,¶Â¸¡¿PÅÃ,Chlidonias hybrida,TJ,120.0779000,23.0846000,
20171015,,³¾ºõ,¥ÕÀY¯Î,Pycnonotus sinensis,TJ,120.0779000,23.0846000,
20171015,,³¾ºõ,ºñÂ¸²´,Zosterops japonicus,TJ,120.0779000,23.0846000,
20171015,,³¾ºõ,¬v¿P,Hirundo tahitica,TJ,120.0779000,23.0846000,
20171015,,³¾ºõ,»A³¾,Alcedo atthis,TJ,120.0779000,23.0846000,
20171015,,³¾ºõ,¬õ¹§,Streptopelia tranquebarica,TJ,120.0779000,23.0846000,
20171015,,³¾ºõ,¥Õ§À¤K­ô,Acridotheres javanicus,TJ,120.0779000,23.0846000,
20171015,,³¾ºõ,¤p¤ôÀn,Anas crecca,TJ,120.0779000,23.0846000,
20171015,,³¾ºõ,µ\¼LÀn,Anas clypeata,TJ,120.0779000,23.0846000,
20171015,,³¾ºõ,¬õ«a¤ôÂû,Gallinula chloropus,TJ,120.0779000,23.0846000,
20171015,,³¾ºõ,¦ÇÀYøkÅa,Prinia flaviventris,TJ,120.0779000,23.0846000,
20171015,,³¾ºõ,½ÅÀYøkÅa,Prinia inornata,TJ,120.0779000,23.0846000,
20171015,,³¾ºõ,¶Â­±µ\ÆO,Platalea minor,TJ,120.077,23.084,
20170930,,³¾ºõ,¤p??,Tachybaptus ruficollis,TJ,120.0779000,23.0846000,
20170930,,³¾ºõ,¤pÀôÀV?,Charadrius dubius,TJ,120.0779000,23.0846000,
20170930,,³¾ºõ,ªF¤èÀôÀV?,Charadrius alexandrinus,TJ,120.0779000,23.0846000,
20170930,,³¾ºõ,¤j¥ÕÆO,Ardea alba,TJ,120.0779000,23.0846000,
20170930,,³¾ºõ,¤p¥ÕÆO,Egretta garzetta,TJ,120.0779000,23.0846000,
20170930,,³¾ºõ,©]ÆO,Nycticorax nycticorax,TJ,120.0779000,23.0846000,
20170930,,³¾ºõ,¶À¤pÆO,Ixobrychus sinensis,TJ,120.0779000,23.0846000,
20170930,,³¾ºõ,»aÆO,Ardea cinerea,TJ,120.0779000,23.0846000,
20170930,,³¾ºõ,¥Ðøf,Gallinago gallinago,TJ,120.0779000,23.0846000,
20170930,,³¾ºõ,¨ª¨¬øf,Tringa totanus,TJ,120.0779000,23.0846000,
20170930,,³¾ºõ,ªø³kÀØøf,Calidris subminuta,TJ,120.0779000,23.0846000,
20170930,,³¾ºõ,«C¨¬øf,Tringa nebularia,TJ,120.0779000,23.0846000,
20170930,,³¾ºõ,¬õ¯ÝÀØøf,Calidris ruficollis,TJ,120.0779000,23.0846000,
20170930,,³¾ºõ,¤p«C¨¬øf,Tringa stagnatilis,TJ,120.0779000,23.0846000,
20170930,,³¾ºõ,Ås¼LÀØøf,Calidris ferruginea,TJ,120.0779000,23.0846000,
20170930,,³¾ºõ,ÆN´³øf,Tringa glareola,TJ,120.0779000,23.0846000,
20170930,,³¾ºõ,¶Â¸¡¿PÅÃ,Chlidonias hybrida,TJ,120.0779000,23.0846000,
20170930,,³¾ºõ,¦ÇöÀÀo,Motacilla cinerea,TJ,120.0779000,23.0846000,
20170930,,³¾ºõ,¥ÕÀY¯Î,Pycnonotus sinensis,TJ,120.0779000,23.0846000,
20170930,,³¾ºõ,ºñÂ¸²´,Zosterops japonicus,TJ,120.0779000,23.0846000,
20170930,,³¾ºõ,¬v¿P,Hirundo tahitica,TJ,120.0779000,23.0846000,
20170930,,³¾ºõ,¤p¤ôÀn,Anas crecca,TJ,120.0779000,23.0846000,
20170930,,³¾ºõ,¦ÇÀYøkÅa,Prinia flaviventris,TJ,120.0779000,23.0846000,
20170930,,³¾ºõ,½ÅÀYøkÅa,Prinia inornata,TJ,120.0779000,23.0846000,
20170930,,³¾ºõ,¶Â­±µ\ÆO,Platalea minor,TJ,120.077,23.084,
20170926,,³¾ºõ,¤pÀôÀV?,Charadrius dubius,TJ,120.0779000,23.0846000,
20170926,,³¾ºõ,¤Ó¥­¬vª÷´³?,Pluvialis fulva,TJ,120.0779000,23.0846000,
20171124,,³¾ºõ,»aÆO,Ardea cinerea,TJ,120.1363000,23.0467000,
20170310,,³¾ºõ,¤p¥ÕÆO,Egretta garzetta,TJ,120.1363000,23.0467000,
20171013,,³¾ºõ,¤j¥ÕÆO,Ardea alba,TJ,120.1363000,23.0467000,
20170310,,³¾ºõ,¤j¥ÕÆO,Ardea alba,TJ,120.1363000,23.0467000,
20170120,,³¾ºõ,¤j¥ÕÆO,Ardea alba,TJ,120.1363000,23.0467000,
20170428,,³¾ºõ,¤j¥ÕÆO,Ardea alba,TJ,120.1363000,23.0467000,
20170113,,³¾ºõ,»aÆO,Ardea cinerea,TJ,120.1363000,23.0467000,
20170324,,³¾ºõ,¤j¥ÕÆO,Ardea alba,TJ,120.1363000,23.0467000,
20170528,,³¾ºõ,¤j¥ÕÆO,Ardea alba,TJ,120.1363000,23.0467000,
20170922,,³¾ºõ,»aÆO,Ardea cinerea,TJ,120.1363000,23.0467000,
20170922,,³¾ºõ,¤j¥ÕÆO,Ardea alba,TJ,120.1363000,23.0467000,
20171027,,³¾ºõ,»aÆO,Ardea cinerea,TJ,120.1363000,23.0467000,
20171110,,³¾ºõ,¤j¥ÕÆO,Ardea alba,TJ,120.1363000,23.0467000,
20171215,,³¾ºõ,¤j¥ÕÆO,Ardea alba,TJ,120.1363000,23.0467000,
20170224,,³¾ºõ,»aÆO,Ardea cinerea,TJ,120.1363000,23.0467000,
20170728,,³¾ºõ,¤¤¥ÕÆO,Mesophoyx intermedia,TJ,120.1363000,23.0467000,
20171215,,³¾ºõ,«C¨¬øf,Tringa nebularia,TJ,120.1363000,23.0467000,
20170224,,³¾ºõ,«C¨¬øf,Tringa nebularia,TJ,120.1363000,23.0467000,
20170120,,³¾ºõ,¤p«C¨¬øf,Tringa stagnatilis,TJ,120.1363000,23.0467000,
20170120,,³¾ºõ,«C¨¬øf,Tringa nebularia,TJ,120.1363000,23.0467000,
20170224,,³¾ºõ,¤p¤ôÀn,Anas crecca,TJ,120.1363000,23.0467000,
20170126,,³¾ºõ,µ\¼LÀn,Anas clypeata,TJ,120.1363000,23.0467000,
20170120,,³¾ºõ,µ\¼LÀn,Anas clypeata,TJ,120.1363000,23.0467000,
20170210,,³¾ºõ,µ\¼LÀn,Anas clypeata,TJ,120.1363000,23.0467000,
20170310,,³¾ºõ,µ\¼LÀn,Anas clypeata,TJ,120.1363000,23.0467000,
20171215,,³¾ºõ,µ\¼LÀn,Anas clypeata,TJ,120.1363000,23.0467000,
20170224,,³¾ºõ,µ\¼LÀn,Anas clypeata,TJ,120.1363000,23.0467000,
20170528,,³¾ºõ,¬õ«a¤ôÂû,Gallinula chloropus,TJ,120.1363000,23.0467000,
20170908,,³¾ºõ,¤j¥ÕÆO,Ardea alba,TJ,120.1374000,23.0459000,
20170528,,³¾ºõ,¤j¥ÕÆO,Ardea alba,TJ,120.1374000,23.0459000,
20170811,,³¾ºõ,¤j¥ÕÆO,Ardea alba,TJ,120.1374000,23.0459000,
20171027,,³¾ºõ,»aÆO,Ardea cinerea,TJ,120.1374000,23.0459000,
20171027,,³¾ºõ,¤j¥ÕÆO,Ardea alba,TJ,120.1374000,23.0459000,
20170811,,³¾ºõ,¤p¥ÕÆO,Egretta garzetta,TJ,120.1374000,23.0459000,
20170512,,³¾ºõ,¤j¥ÕÆO,Ardea alba,TJ,120.1374000,23.0459000,
20171013,,³¾ºõ,»aÆO,Ardea cinerea,TJ,120.1374000,23.0459000,
20170714,,³¾ºõ,¤p¥ÕÆO,Egretta garzetta,TJ,120.1374000,23.0459000,
20170623,,³¾ºõ,®ß¤pÆO,Ixobrychus cinnamomeus,TJ,120.1374000,23.0459000,
20170413,,³¾ºõ,¤j¥ÕÆO,Ardea alba,TJ,120.1374000,23.0459000,
20171110,,³¾ºõ,¤j¥ÕÆO,Ardea alba,TJ,120.1374000,23.0459000,
20171215,,³¾ºõ,¤j¥ÕÆO,Ardea alba,TJ,120.1374000,23.0459000,
20171124,,³¾ºõ,»aÆO,Ardea cinerea,TJ,120.1374000,23.0459000,
20170113,,³¾ºõ,¤j¥ÕÆO,Ardea alba,TJ,120.1374000,23.0459000,
20170609,,³¾ºõ,¶À¤pÆO,Ixobrychus sinensis,TJ,120.1374000,23.0459000,
20170324,,³¾ºõ,¤j¥ÕÆO,Ardea alba,TJ,120.1374000,23.0459000,
20171110,,³¾ºõ,»aÆO,Ardea cinerea,TJ,120.1374000,23.0459000,
20170113,,³¾ºõ,»aÆO,Ardea cinerea,TJ,120.1374000,23.0459000,
20171124,,³¾ºõ,¤j¥ÕÆO,Ardea alba,TJ,120.1374000,23.0459000,
20170310,,³¾ºõ,¤j¥ÕÆO,Ardea alba,TJ,120.1374000,23.0459000,
20170623,,³¾ºõ,¤j¥ÕÆO,Ardea alba,TJ,120.1374000,23.0459000,
20170825,,³¾ºõ,¤p¥ÕÆO,Egretta garzetta,TJ,120.1374000,23.0459000,
20170324,,³¾ºõ,«C¨¬øf,Tringa nebularia,TJ,120.1374000,23.0459000,
20170324,,³¾ºõ,¤p«C¨¬øf,Tringa stagnatilis,TJ,120.1374000,23.0459000,
20170310,,³¾ºõ,µ\¼LÀn,Anas clypeata,TJ,120.1374000,23.0459000,
20170512,,³¾ºõ,ªF¤èÀôÀV?,Charadrius alexandrinus,TJ,120.1391000,23.0446000,
20171013,,³¾ºõ,¤Ó¥­¬vª÷´³?,Pluvialis fulva,TJ,120.1391000,23.0446000,
20171013,,³¾ºõ,»aÆO,Ardea cinerea,TJ,120.1391000,23.0446000,
20171013,,³¾ºõ,¤j¥ÕÆO,Ardea alba,TJ,120.1391000,23.0446000,
20170922,,³¾ºõ,¤p¥ÕÆO,Egretta garzetta,TJ,120.1391000,23.0446000,
20170922,,³¾ºõ,¤j¥ÕÆO,Ardea alba,TJ,120.1391000,23.0446000,
20170922,,³¾ºõ,»aÆO,Ardea cinerea,TJ,120.1391000,23.0446000,
20171215,,³¾ºõ,»aÆO,Ardea cinerea,TJ,120.1391000,23.0446000,
20170908,,³¾ºõ,¤j¥ÕÆO,Ardea alba,TJ,120.1391000,23.0446000,
20171215,,³¾ºõ,¤j¥ÕÆO,Ardea alba,TJ,120.1391000,23.0446000,
20171215,,³¾ºõ,¤p¥ÕÆO,Egretta garzetta,TJ,120.1391000,23.0446000,
20170120,,³¾ºõ,»aÆO,Ardea cinerea,TJ,120.1391000,23.0446000,
20171208,,³¾ºõ,»aÆO,Ardea cinerea,TJ,120.1391000,23.0446000,
20170113,,³¾ºõ,»aÆO,Ardea cinerea,TJ,120.1391000,23.0446000,
20170324,,³¾ºõ,¤j¥ÕÆO,Ardea alba,TJ,120.1391000,23.0446000,
20170413,,³¾ºõ,¤j¥ÕÆO,Ardea alba,TJ,120.1391000,23.0446000,
20170324,,³¾ºõ,»aÆO,Ardea cinerea,TJ,120.1391000,23.0446000,
20170428,,³¾ºõ,¤j¥ÕÆO,Ardea alba,TJ,120.1391000,23.0446000,
20170512,,³¾ºõ,¤j¥ÕÆO,Ardea alba,TJ,120.1391000,23.0446000,
20170528,,³¾ºõ,¤j¥ÕÆO,Ardea alba,TJ,120.1391000,23.0446000,
20171208,,³¾ºõ,¤p¥ÕÆO,Egretta garzetta,TJ,120.1391000,23.0446000,
20170113,,³¾ºõ,¤j¥ÕÆO,Ardea alba,TJ,120.1391000,23.0446000,
20171208,,³¾ºõ,¤j¥ÕÆO,Ardea alba,TJ,120.1391000,23.0446000,
20171124,,³¾ºõ,»aÆO,Ardea cinerea,TJ,120.1391000,23.0446000,
20170126,,³¾ºõ,»aÆO,Ardea cinerea,TJ,120.1391000,23.0446000,
20171124,,³¾ºõ,¤j¥ÕÆO,Ardea alba,TJ,120.1391000,23.0446000,
20170310,,³¾ºõ,»aÆO,Ardea cinerea,TJ,120.1391000,23.0446000,
20170224,,³¾ºõ,»aÆO,Ardea cinerea,TJ,120.1391000,23.0446000,
20170126,,³¾ºõ,¤j¥ÕÆO,Ardea alba,TJ,120.1391000,23.0446000,
20170120,,³¾ºõ,¤j¥ÕÆO,Ardea alba,TJ,120.1391000,23.0446000,
20170210,,³¾ºõ,»aÆO,Ardea cinerea,TJ,120.1391000,23.0446000,
20170210,,³¾ºõ,¤j¥ÕÆO,Ardea alba,TJ,120.1391000,23.0446000,
20171110,,³¾ºõ,¤j¥ÕÆO,Ardea alba,TJ,120.1391000,23.0446000,
20170310,,³¾ºõ,¤j¥ÕÆO,Ardea alba,TJ,120.1391000,23.0446000,
20170609,,³¾ºõ,¤j¥ÕÆO,Ardea alba,TJ,120.1391000,23.0446000,
20170609,,³¾ºõ,¤p¥ÕÆO,Egretta garzetta,TJ,120.1391000,23.0446000,
20171110,,³¾ºõ,»aÆO,Ardea cinerea,TJ,120.1391000,23.0446000,
20171215,,³¾ºõ,«C¨¬øf,Tringa nebularia,TJ,120.1391000,23.0446000,
20171027,,³¾ºõ,«C¨¬øf,Tringa nebularia,TJ,120.1391000,23.0446000,
20170113,,³¾ºõ,µ\¼LÀn,Anas clypeata,TJ,120.1391000,23.0446000,
20171124,,³¾ºõ,¨ªÀVÀn,Anas penelope,TJ,120.1391000,23.0446000,
20171124,,³¾ºõ,¤p¤ôÀn,Anas crecca,TJ,120.1391000,23.0446000,
20170310,,³¾ºõ,¤p¤ôÀn,Anas crecca,TJ,120.1391000,23.0446000,
20170113,,³¾ºõ,¤p¤ôÀn,Anas crecca,TJ,120.1391000,23.0446000,
20171208,,³¾ºõ,µ\¼LÀn,Anas clypeata,TJ,120.1391000,23.0446000,
20170324,,³¾ºõ,µ\¼LÀn,Anas clypeata,TJ,120.1391000,23.0446000,
20171110,,³¾ºõ,µ\¼LÀn,Anas clypeata,TJ,120.1391000,23.0446000,
20170113,,³¾ºõ,¨ªÀVÀn,Anas penelope,TJ,120.1391000,23.0446000,
20170324,,³¾ºõ,¤p¤ôÀn,Anas crecca,TJ,120.1391000,23.0446000,
20171215,,³¾ºõ,µ\¼LÀn,Anas clypeata,TJ,120.1391000,23.0446000,
20171215,,³¾ºõ,¨ªÀVÀn,Anas penelope,TJ,120.1391000,23.0446000,
